id,mode,tier,group,experiment,setting,algorithm,setup,arm,reduced_from_k,dataset,model,loss,group_n,coset_subgroup,task,optimizer,p,hidden_width,n_layers,activation,init_scale,batch_size,n_train,n_test,alpha,seed,num_clients,local_epochs,num_rounds,fraction_train,partition,dirichlet_alpha,proximal_mu,strategy,server_lr,server_momentum,tau,eval_every,checkpoint_every,epochs,log_every,momentum,lr,weight_decay,grok_threshold,t_grok,t_first_cross,t_50,t_memo,delay,post_grok_dips,final_acc,final_train_acc,peak_train_acc,final_ipr,grokked,censored,steps_run,wall_s,checkpoint_client_weights,d_mlp,feddyn_alpha,n_heads,persist_local_opt_state,track_client_drift
fede_addition_88b3ae0bd547,federated,T3a,dirichlet_setups,exp3a,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,42,10,5,20000,1.0,dirichlet,1.0,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,1.0,95.0,6500.0,6500.0,5900.0,6200.0,300.0,0,99.95525479316711,100.0,100.0,nan,True,False,100000.0,4968.2,True,512,0.01,4,False,True
fede_addition_88eadc01aab8,federated,T3a,dirichlet_band,exp3a,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,20,5,20000,1.0,dirichlet,1.0,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,32300.0,32300.0,24600.0,3200.0,29100.0,0,100.0,100.0,100.0,0.39780110120773315,True,False,100000.0,4068.5,True,512,0.01,4,False,True
fede_addition_89440e995a82,federated,T4b,participation,exp4b,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,42,50,5,33400,0.6,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,1670,10000,100,0.0,50.0,0.0,95.0,23999.965986397037,23999.965986397037,17519.991496597977,1799.9787414966002,22199.987244900436,0,100.0,100.0,100.0,0.40309926867485046,True,False,100199.93197274448,8393.7,True,512,0.01,4,False,True
fede_addition_8a66ec8d35bf,federated,T2,aggregation,exp2,,,A',fl,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,123,50,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,0.1,95.0,87900.0,87900.0,68800.0,7900.0,80000.0,0,99.80074167251587,100.0,100.0,0.2207823097705841,True,False,100000.0,8733.9,True,512,0.01,4,False,True
fede_addition_8b14d1386e95,federated,T3,algorithms,algo,H3,scaffold,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,10,50,10000,1.0,dirichlet,0.1,0.0,scaffold,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,4000.0,4000.0,4000.0,3000.0,1000.0,0,99.93927478790283,100.0,100.0,0.4866380989551544,True,False,500000.0,3906.1,False,512,0.01,4,False,True
fede_addition_8ba7f501fac2,federated,T3,algorithms,algo,H2,fedprox,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,10,25,10000,1.0,dirichlet,0.1,0.01,fedprox,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,inf,inf,inf,38000.0,inf,0,16.862690448760986,100.0,100.0,0.08302867412567139,False,True,250000.0,2317.3,False,512,0.01,4,False,True
fede_addition_8bc466da1cef,federated,T3,algorithms,algo,H3,scaffold,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,50,10000,1.0,dirichlet,0.1,0.0,scaffold,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,4000.0,4000.0,4000.0,2000.0,2000.0,0,99.95445609092712,100.0,100.0,0.49599963426589966,True,False,500000.0,4109.1,False,512,0.01,4,False,True
fede_addition_8c5b06ffb19f,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,10,5,10000,1.0,dirichlet,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,13000.0,13000.0,10900.0,3700.0,9300.0,0,100.0,100.0,100.0,0.4213506579399109,True,False,50000.0,1479.7,False,512,0.01,4,False,True
fede_addition_8e2ae02767ca,federated,T3b,partitions,exp3b,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,123,10,5,20000,1.0,target,0.5,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,1.0,95.0,inf,inf,inf,inf,inf,0,7.752545177936554,7.519581913948059,14.934726059436798,nan,False,True,100000.0,5302.1,True,512,0.01,4,False,True
fede_addition_8e69fc8b44a8,federated,T3b,partitions,exp3b,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,42,10,5,20000,1.0,target,0.5,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,1.0,95.0,inf,inf,inf,inf,inf,0,6.354178488254547,6.99738934636116,10.44386401772499,nan,False,True,100000.0,5321.6,True,512,0.01,4,False,True
fede_addition_8e7270fc829f,federated,T5,local_epochs,exp_e,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,456,10,50,4000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,2,400,10000,100,0.0,0.001,0.1,95.0,59800.0,59800.0,54000.0,12200.0,47600.0,0,99.91050958633423,100.0,100.0,nan,True,False,200000.0,4978.8,True,512,0.01,4,False,True
fede_addition_8e82a037ef64,federated,T3,algorithms,algo,H2,fedavg,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,123,10,25,10000,1.0,dirichlet,0.1,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,75500.0,75500.0,54500.0,3500.0,72000.0,0,99.98583197593689,100.0,100.0,0.4159458875656128,True,False,250000.0,2119.1,False,512,0.01,4,False,True
fede_addition_8f097d398ae5,federated,S2,adam_restart,probe,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,123,10,50,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,1.0,95.0,inf,inf,77000.0,inf,inf,0,57.59033560752869,77.33681201934814,78.04177403450012,nan,False,True,100000.0,960.4,False,512,0.01,4,False,True
fede_addition_8f29b83e7a16,federated,T3,algorithms,algo,H2,fedavgm,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,1011,10,25,10000,1.0,dirichlet,0.1,0.0,fedavgm,1.0,0.9,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,10000.0,10000.0,7500.0,1000.0,9000.0,0,99.78744983673096,100.0,100.0,0.46999678015708923,True,False,250000.0,2183.6,False,512,0.01,4,False,True
fede_addition_8f6a421de03b,federated,T3,algorithms,algo,H3,fedprox,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,10,50,10000,1.0,dirichlet,0.1,0.01,fedprox,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,359000.0,359000.0,306000.0,94000.0,265000.0,0,100.0,100.0,100.0,0.25150713324546814,True,False,500000.0,3241.7,False,512,0.01,4,False,True
fede_addition_8f6beb1e0a88,federated,T3,algorithms,algo,H1,fedprox,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,1011,10,25,10000,1.0,iid,0.5,0.01,fedprox,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,inf,inf,inf,37500.0,inf,0,40.56964814662933,100.0,100.0,0.10382605344057083,False,True,250000.0,2409.8,False,512,0.01,4,False,True
fede_addition_8f920fb2fcde,federated,T5,local_epochs,exp_e,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,10,10,5000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,10,0,10000,100,0.0,50.0,0.0,95.0,13300.0,13300.0,11100.0,3700.0,9600.0,0,100.0,100.0,100.0,0.41326507925987244,True,False,50000.0,1223.6,False,512,0.01,4,False,True
fede_addition_901976c40907,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,789,50,5,10000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,13900.0,13900.0,11500.0,3800.0,10100.0,0,100.0,100.0,100.0,0.4997004270553589,True,False,50000.0,4154.5,False,512,0.01,4,False,True
fede_addition_9038392c43c1,federated,S2b,k50_hparam,gate_a,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,42,50,5,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.0003,0.1,95.0,inf,inf,inf,inf,inf,0,0.033560802694410086,34.96083617210388,34.96083617210388,nan,False,True,10000.0,1450.1,False,512,0.01,4,False,True
fede_addition_90512f55f8ec,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,1011,10,5,10000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,13200.0,13200.0,11200.0,3700.0,9500.0,0,100.0,100.0,100.0,0.4032522141933441,True,False,50000.0,1472.0,False,512,0.01,4,False,True
fede_addition_908ecca59702,federated,T2,aggregation,exp2,,,A',fl,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,42,20,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,0.1,95.0,58400.0,58400.0,45600.0,3700.0,54700.0,0,100.0,100.0,100.0,0.2866910398006439,True,False,100000.0,3944.0,True,512,0.01,4,False,True
fede_addition_910c93265fb6,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,20,5,10000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,13200.0,13200.0,11100.0,3600.0,9600.0,0,100.0,100.0,100.0,0.40050557255744934,True,False,50000.0,1947.3,False,512,0.01,4,False,True
fede_addition_913a755f1706,federated,T2,aggregation,exp2,,,B,fl,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,123,20,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,1.0,95.0,12300.0,12300.0,10100.0,12300.0,0.0,0,99.83220100402832,100.0,100.0,nan,True,False,100000.0,6157.7,True,512,0.01,4,False,True
fede_addition_9153c297dcb5,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,20,5,10000,1.0,dirichlet,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,13600.0,13600.0,11200.0,3600.0,10000.0,0,100.0,100.0,100.0,0.4031173288822174,True,False,50000.0,1978.0,False,512,0.01,4,False,True
fede_addition_9239e015000f,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,50,5,10000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,14600.0,14600.0,12200.0,3700.0,10900.0,0,100.0,100.0,100.0,0.3722825348377228,True,False,50000.0,4504.1,False,512,0.01,4,False,True
fede_addition_9241a6080e97,federated,T2,boundary,boundary,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,123,50,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,43800.0,43800.0,33500.0,3200.0,40600.0,0,100.0,100.0,100.0,0.38391610980033875,True,False,100000.0,8755.3,True,512,0.01,4,False,True
fede_addition_927ecbdfd6f3,federated,T3a,dirichlet_band,exp3a,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,50,5,20000,1.0,dirichlet,0.01,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,inf,inf,inf,inf,inf,0,5.413065105676651,92.51700639724731,97.23639488220215,0.059605203568935394,False,True,100000.0,8545.0,True,512,0.01,4,False,True
fede_addition_92a387039156,federated,T4b,participation,exp4b,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,123,50,5,100000,0.2,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,5000,10000,100,0.0,50.0,0.0,95.0,8260.184948980283,8260.184948980283,6480.150935374578,720.0042517006821,7540.1806972796,0,99.98583197593689,100.0,100.0,0.4443194568157196,True,False,99999.46641174312,15878.9,True,512,0.01,4,False,True
fede_addition_92ba4e619f3d,federated,T3,algorithms,algo,H1,fedavgm,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,42,10,25,10000,1.0,iid,0.5,0.0,fedavgm,1.0,0.9,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,6500.0,6500.0,5000.0,1000.0,5500.0,0,99.82995986938477,100.0,100.0,0.4666420519351959,True,False,250000.0,2246.4,False,512,0.01,4,False,True
fede_addition_92d35d6ce786,federated,T3a,dirichlet_band,exp3a,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,42,50,5,20000,1.0,dirichlet,1.0,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,38200.0,38200.0,28400.0,3000.0,35200.0,0,100.0,100.0,100.0,0.3495597541332245,True,False,100000.0,8528.2,True,512,0.01,4,False,True
fede_addition_934fc60e4ed5,federated,T4b,participation,exp4b,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,50,5,33400,0.6,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,1670,10000,100,0.0,50.0,0.0,95.0,31920.125425176368,31920.125425176368,22800.227465988275,1860.0765306122476,30060.04889456412,0,100.0,100.0,100.0,0.4502433240413666,True,False,100200.15943873086,8373.6,True,512,0.01,4,False,True
fede_addition_936a2a941320,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,50,5,10000,1.0,dirichlet,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,14700.0,14700.0,12300.0,3700.0,11000.0,0,100.0,100.0,100.0,0.374022513628006,True,False,50000.0,4523.8,False,512,0.01,4,False,True
fede_addition_938e634ed4a9,federated,T3,algorithms,algo,H3,fedprox,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,789,10,50,10000,1.0,dirichlet,0.1,0.01,fedprox,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,363000.0,363000.0,296000.0,92000.0,271000.0,0,100.0,100.0,100.0,0.26017022132873535,True,False,500000.0,3252.9,False,512,0.01,4,False,True
fede_addition_93ddb7a183a7,federated,T3,server_lr_cal,cal,,fedavgm,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,10,5,10000,1.0,dirichlet,0.1,0.0,fedavgm,0.3,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,44300.0,44300.0,37100.0,11900.0,32400.0,0,99.8026430606842,100.0,100.0,0.1846160888671875,True,False,50000.0,1501.8,False,512,0.01,4,False,True
fede_addition_94076349d964,federated,T3a,dirichlet_setups,exp3a,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,5,10000,1.0,dirichlet,1000.0,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,12800.0,12800.0,10800.0,3700.0,9100.0,0,100.0,100.0,100.0,0.41538065671920776,True,False,50000.0,1484.3,True,512,0.01,4,False,True
fede_addition_946bd9f3c0b4,federated,T2,boundary,boundary,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,97,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,inf,inf,98600.0,4400.0,inf,0,53.12455892562866,100.0,100.0,0.11585646867752075,False,True,100000.0,14850.8,True,512,0.01,4,False,True
fede_addition_950a8515e6d5,federated,T5,local_epochs,exp_e,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,10,5000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,10,0,10000,100,0.0,50.0,0.0,95.0,13200.0,13200.0,11100.0,3700.0,9500.0,0,100.0,100.0,100.0,0.3991662263870239,True,False,50000.0,1162.3,False,512,0.01,4,False,True
fede_addition_966eaf4854cf,federated,T3,algorithms,algo,H3,fedadam,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,789,10,50,10000,1.0,dirichlet,0.1,0.0,fedadam,0.1,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,3000.0,3000.0,3000.0,2000.0,1000.0,0,100.0,100.0,100.0,0.37866902351379395,True,False,500000.0,2755.0,False,512,0.01,4,False,True
fede_addition_974f3d2b26b2,federated,T5,participation_setups,exp4b,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,20,5,40000,0.25,iid,0.5,0.0,fedavg,1.0,0.0,0.001,80,4000,10000,100,0.0,50.0,0.0,95.0,3399.9911410346986,3399.9911410346986,2799.9982282069304,999.9805102764,2400.0106307582987,0,99.95445609092712,100.0,100.0,0.4891033172607422,True,False,50000.0265768936,5134.0,True,512,0.01,4,False,True
fede_addition_97fdfc72f8e7,federated,T3a,dirichlet_setups,exp3a,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,123,10,5,20000,1.0,dirichlet,1.0,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,1.0,95.0,4500.0,4500.0,3900.0,4200.0,300.0,0,99.94406700134277,100.0,100.0,nan,True,False,100000.0,4970.2,True,512,0.01,4,False,True
fede_addition_9829ee5a93c1,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,789,20,5,10000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,13500.0,13500.0,11300.0,3700.0,9800.0,0,100.0,100.0,100.0,0.43904978036880493,True,False,50000.0,2097.7,False,512,0.01,4,False,True
fede_addition_9918d38c342f,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,456,20,5,10000,1.0,operand,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,13500.0,13500.0,11600.0,3900.0,9600.0,0,100.0,100.0,100.0,0.43463438749313354,True,False,50000.0,2128.7,False,512,0.01,4,False,True
fede_addition_99478440b702,federated,T2,aggregation_alpha2,exp2,,,B,fl,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.4,123,20,5,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,200,10000,100,0.0,0.001,1.0,95.0,inf,inf,4000.0,inf,inf,0,90.85094928741455,96.04464173316956,97.90483713150024,nan,False,True,10000.0,2103.8,True,512,0.01,4,False,True
fede_addition_99a0bd1f904f,federated,T3b,partitions,exp3b,,,A',,,modular,groknet,mse,5,s_nm1,addition,adamw,97,256,3,quadratic,1.0,0,1000,5000,0.2,42,20,5,20000,1.0,target,0.5,0.0,fedavg,1.0,0.0,0.001,20,2000,10000,100,0.0,0.001,0.1,95.0,35100.0,35100.0,28400.0,21900.0,13200.0,0,100.0,100.0,100.0,0.34934067726135254,True,False,100000.0,4561.6,True,512,0.01,4,False,True
fede_addition_9a6b27faa81f,federated,P1,k_collapse_wd,diagnosis,,,B,,,modular,transformer,ce,5,s_nm1,addition,adamw,113,128,3,quadratic,1.0,0,1000,5000,0.3,123,20,5,2000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,0.001,0.1,95.0,inf,inf,inf,3600.0,inf,0,0.44747735373675823,100.0,100.0,nan,False,True,10000.0,883.9,False,512,0.01,4,False,True
fede_addition_9a90409abb74,federated,T3,algorithms,algo,H2,fedavgm,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,42,10,25,10000,1.0,dirichlet,0.1,0.0,fedavgm,1.0,0.9,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,7500.0,7500.0,6000.0,1000.0,6500.0,0,99.81578588485718,100.0,100.0,0.43238478899002075,True,False,250000.0,2170.1,False,512,0.01,4,False,True
fede_addition_9acd5b4ebabd,federated,T3,server_lr_cal,cal,,fedyogi,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,5,10000,1.0,dirichlet,0.1,0.0,fedyogi,0.01,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,1900.0,1900.0,1600.0,500.0,1400.0,0,99.98481869697571,100.0,100.0,0.4688725471496582,True,False,50000.0,1550.1,False,512,0.01,4,False,True
fede_addition_9b191779485f,federated,T2,boundary,boundary,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,1011,20,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,31300.0,31300.0,23100.0,3000.0,28300.0,0,100.0,100.0,100.0,0.4391869008541107,True,False,100000.0,3550.9,True,512,0.01,4,False,True
fede_addition_9bd9098ad4f9,federated,T3a,size_control,exp3a,,,A,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,50,5,20000,1.0,dirichlet_sizes,0.1,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,48000.0,48000.0,35100.0,3100.0,44900.0,0,100.0,100.0,100.0,0.4027295410633087,True,False,100000.0,8174.0,True,512,0.01,4,False,True
fede_addition_9c25885e1efa,federated,T3,algorithms,algo,H3,fedprox,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,50,10000,1.0,dirichlet,0.1,0.01,fedprox,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,335000.0,335000.0,280000.0,89000.0,246000.0,0,100.0,100.0,100.0,0.2809310853481293,True,False,500000.0,3244.1,False,512,0.01,4,False,True
fede_addition_9c372fcc7c12,federated,T3,algorithms,algo,H2,fedyogi,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,10,25,10000,1.0,dirichlet,0.1,0.0,fedyogi,0.1,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,8000.0,8000.0,3000.0,1000.0,7000.0,0,99.88663792610168,100.0,100.0,0.4329737722873688,True,False,250000.0,2069.6,False,512,0.01,4,False,True
fede_addition_9d1f302dc7f9,federated,T2,aggregation,exp2,,,A,fl,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,50,5,10000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,14600.0,14600.0,12200.0,3700.0,10900.0,0,100.0,100.0,100.0,0.3722911477088928,True,False,50000.0,4222.4,True,512,0.01,4,False,True
fede_addition_9f47cf983244,federated,T3,server_lr_cal,cal,,fedavgm,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,42,10,5,10000,1.0,dirichlet,0.1,0.0,fedavgm,0.1,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,inf,inf,inf,35300.0,inf,0,0.24290268775075674,99.92912411689758,99.92912411689758,0.029891237616539,False,True,50000.0,1531.7,False,512,0.01,4,False,True
fede_addition_9f531d0bf383,federated,T2,boundary,boundary,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,1011,97,5,20000,1.0,iid,0.5,0.0,fedavg,1.0,0.0,0.001,20,1000,10000,100,0.0,50.0,0.0,95.0,98500.0,98500.0,67600.0,4100.0,94400.0,0,95.79141736030579,100.0,100.0,0.15860114991664886,True,False,100000.0,14913.8,True,512,0.01,4,False,True
fede_addition_9f55a395349e,federated,T2,k_fixed_total,phase,,,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,1011,20,5,10000,1.0,dirichlet,0.5,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,13900.0,13900.0,11800.0,3700.0,10200.0,0,100.0,100.0,100.0,0.3858886659145355,True,False,50000.0,1972.3,False,512,0.01,4,False,True
fede_addition_a02cdf33c13b,federated,T3,algorithms,algo,H2,fedavg,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.25,456,10,25,10000,1.0,dirichlet,0.1,0.0,fedavg,1.0,0.0,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,61000.0,61000.0,45000.0,3000.0,58000.0,0,99.98583197593689,100.0,100.0,0.43180057406425476,True,False,250000.0,2073.8,False,512,0.01,4,False,True
fede_addition_a03c9af8dcb9,federated,T3,server_lr_cal,cal,,fedavgm,,,,modular,groknet,mse,5,s_nm1,addition,gd,97,256,3,quadratic,1.0,0,1000,5000,0.3,123,10,5,10000,1.0,dirichlet,0.1,0.0,fedavgm,1.0,0.9,0.001,20,0,10000,100,0.0,50.0,0.0,95.0,1800.0,1800.0,1500.0,500.0,1300.0,0,99.96963739395142,100.0,100.0,0.47763949632644653,True,False,50000.0,1462.1,False,512,0.01,4,False,True
