id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,path,step_a,step_b,barrier_train_loss,barrier_rel,min_test_acc_path,min_test_acc_lambda,test_acc_mid,test_acc_start,test_acc_end,train_loss_start,train_loss_end
fede_addition_cff610ec23e5,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,123,20,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,13300.0,13300.0,True,100.0,100.0,50000.0,K,init_to_end,0.0,50000.0,0.002626534791488666,0.507385876349386,0.9108850955963135,0.0,100.0,0.9108850955963135,100.0,0.010312764905393124,4.043928856845014e-05
fede_addition_cff610ec23e5,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,123,20,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,13300.0,13300.0,True,100.0,100.0,50000.0,K,fed_to_twin,50000.0,50000.0,0.000816728567770042,23.5029570326078,100.0,0.0,100.0,100.0,100.0,4.043928856845014e-05,2.9060780434519984e-05
fede_addition_d00e57ce2fe3,B,federated,aggregation_alpha2,fl,modular,transformer,adamw,ce,0.4,1000,128,1.0,0.001,123,2,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,500.0,1700.0,1700.0,True,100.0,99.99999403953552,100000.0,K,init_to_end,0.0,100000.0,2.5545955399139273,1.0774839317877527,0.7047767639160156,0.0,3.184546947479248,0.7047767639160156,99.99999237060547,4.741779327392578,4.313661960964055e-08
fede_addition_d00e57ce2fe3,B,federated,aggregation_alpha2,fl,modular,transformer,adamw,ce,0.4,1000,128,1.0,0.001,123,2,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,500.0,1700.0,1700.0,True,100.0,99.99999403953552,100000.0,K,fed_to_twin,100000.0,100000.0,5.910207447949064,92584.4359037879,1.6444791555404663,0.5,1.6444791555404663,99.99999237060547,99.99999237060547,4.313661960964055e-08,0.00012762859114445746
fede_addition_d1b519bed2ec,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12600.0,12600.0,True,100.0,100.0,50000.0,K,memo_to_end,5000.0,50000.0,0.0029360681110119913,0.8335522556325751,0.3036283552646637,0.0,99.3775634765625,0.3036283552646637,100.0,0.007014152128249407,3.056064451811835e-05
fede_addition_d1b519bed2ec,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12600.0,12600.0,True,100.0,100.0,50000.0,K,init_to_end,0.0,50000.0,0.0026109558559255673,0.5049037464615106,0.9412479400634766,0.0,100.0,0.9412479400634766,100.0,0.01031182985752821,3.056064451811835e-05
fede_addition_d1b519bed2ec,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,2,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12600.0,12600.0,True,100.0,100.0,50000.0,K,fed_to_twin,50000.0,50000.0,7.08213156030979e-06,0.23396794348871833,100.0,0.0,100.0,100.0,100.0,3.056064451811835e-05,2.997868796228431e-05
fede_addition_d1cb32e8055d,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,50,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3000.0,inf,inf,False,100.0,1.0911152698099613,100000.0,dirichlet,memo_to_end,5000.0,100000.0,,,1.0911152362823486,0.0,1.0911152362823486,1.0911152362823486,1.0911152362823486,,
fede_addition_d1cb32e8055d,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,50,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3000.0,inf,inf,False,100.0,1.0911152698099613,100000.0,dirichlet,init_to_end,0.0,100000.0,,,1.0911152362823486,0.0,1.0911152362823486,1.0911152362823486,1.0911152362823486,,
fede_addition_d1cb32e8055d,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,50,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3000.0,inf,inf,False,100.0,1.0911152698099613,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,,,1.0911152362823486,0.0,1.0911152362823486,1.0911152362823486,1.0911152362823486,,
fede_addition_d1cec2d87ae4,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,20000,10000,95.0,3400.0,4000.0,4000.0,True,100.0,100.0,100000.0,dirichlet,init_to_end,0.0,100000.0,1.9085057748519745,0.8049537519606282,0.7942723035812378,0.0,4.329343318939209,0.7942723035812378,100.0,4.741901397705078,2.834869690104824e-07
fede_addition_d1cec2d87ae4,B,federated,dirichlet_setups,,modular,transformer,adamw,ce,0.3,1000,128,1.0,0.001,123,10,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,20000,10000,95.0,3400.0,4000.0,4000.0,True,100.0,100.0,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,5.419683349268882,94490.3557408395,2.1478912830352783,0.6000000000000001,2.237386703491211,100.0,100.0,2.834869690104824e-07,0.00011443051334936172
fede_addition_d32992b167e4,B,federated,participation_setups,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,123,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,95.0,999.9582245430817,11099.929503916494,11099.929503916494,True,100.0,99.91050958633423,200001.11618798922,f,init_to_end,0.0,200001.11618798922,10.61238841467988,4.476005512249193,0.7942723035812378,0.0,2.584181785583496,0.7942723035812378,99.91050720214844,4.741901397705078,7.750141861606608e-09
fede_addition_d32992b167e4,B,federated,participation_setups,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,123,20,5,0.25,iid,0.5,fedavg,1.0,0.0,160000,10000,95.0,999.9582245430817,11099.929503916494,11099.929503916494,True,100.0,99.91050958633423,200001.11618798922,f,fed_to_twin,200001.11618798922,200000.0,4.626519166772882,6765.688472217687,2.95335054397583,0.6000000000000001,3.3337063789367676,99.91050720214844,99.67558288574219,7.750141861606608e-09,0.0013676340458914638
fede_addition_d443baa4165c,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,456,20,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,20000,10000,95.0,3200.0,31700.0,31700.0,True,100.0,100.0,100000.0,dirichlet,memo_to_end,5000.0,100000.0,0.0044241240839255624,1.4053744027982535,0.226725235581398,0.0,88.1252670288086,0.226725235581398,100.0,0.006272792350500822,2.321542524441611e-05
fede_addition_d443baa4165c,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,456,20,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,20000,10000,95.0,3200.0,31700.0,31700.0,True,100.0,100.0,100000.0,dirichlet,init_to_end,0.0,100000.0,0.0027236665140662813,0.5272786799422473,0.906900942325592,0.0,99.97166442871094,0.906900942325592,100.0,0.010307816788554192,2.321542524441611e-05
fede_addition_d443baa4165c,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,456,20,5,1.0,dirichlet,1000.0,fedavg,1.0,0.0,20000,10000,95.0,3200.0,31700.0,31700.0,True,100.0,100.0,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,0.004603524836511497,270.3699715051793,100.0,0.0,100.0,100.0,100.0,2.321542524441611e-05,1.08380963865784e-05
fede_addition_d58524f08873,A',federated,aggregation,fl,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,200.0,60200.0,60200.0,True,100.0,100.0,100000.0,K,init_to_end,0.0,100000.0,0.002711522817844525,0.518492543070884,0.86344313621521,0.0,100.0,0.86344313621521,100.0,0.010307583957910538,0.000151670872583054
fede_addition_d58524f08873,A',federated,aggregation,fl,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,456,2,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,200.0,60200.0,60200.0,True,100.0,100.0,100000.0,K,fed_to_twin,100000.0,100000.0,0.00958271709055225,123.62288437789726,97.43623352050781,0.5,97.43623352050781,100.0,100.0,0.000151670872583054,3.360570644872496e-06
fede_addition_d8bb5b189382,A',federated,partitions,,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,123,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,20000,10000,95.0,3100.0,39000.0,39000.0,True,100.0,100.0,100000.0,partition,init_to_end,0.0,100000.0,0.002676156989764422,0.4967890678872274,0.9431456327438354,0.0,100.0,0.9431456327438354,100.0,0.010312463156878948,0.00046135278535075486
fede_addition_d8bb5b189382,A',federated,partitions,,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,123,10,5,1.0,dirichlet,0.5,fedavg,1.0,0.0,20000,10000,95.0,3100.0,39000.0,39000.0,True,100.0,100.0,100000.0,partition,fed_to_twin,100000.0,100000.0,0.009240118864795477,39.82828834177425,94.11529541015625,0.5,94.11529541015625,100.0,100.0,0.00046135278535075486,2.6450036330061266e-06
fede_addition_d8cdaa8cd5b2,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,3200.0,53400.0,53400.0,True,100.0,100.0,100000.0,dirichlet,memo_to_end,5000.0,100000.0,0.004850962985074148,1.4504826142006977,0.2550658881664276,0.0,74.42256164550781,0.2550658881664276,100.0,0.00642003770917654,0.00026871945010498166
fede_addition_d8cdaa8cd5b2,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,3200.0,53400.0,53400.0,True,100.0,100.0,100000.0,dirichlet,init_to_end,0.0,100000.0,0.0025926188332960013,0.4900451138186387,0.906900942325592,0.0,100.0,0.906900942325592,100.0,0.010312424041330814,0.00026871945010498166
fede_addition_d8cdaa8cd5b2,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet,0.1,fedavg,1.0,0.0,20000,10000,95.0,3200.0,53400.0,53400.0,True,100.0,100.0,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,0.012049485665920656,86.73697752059095,99.8582992553711,0.4,99.91497802734375,100.0,100.0,0.00026871945010498166,9.120198228629306e-06
fede_addition_da2816f5b744,A,federated,boundary,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,789,50,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,3100.0,47800.0,47800.0,True,100.0,99.84412789344788,100000.0,K,memo_to_end,5000.0,100000.0,0.004580766762956046,1.4131610287401632,0.3542581796646118,0.0,76.25053405761719,0.3542581796646118,99.84413146972656,0.00628207391127944,0.0002009335730690509
fede_addition_da2816f5b744,A,federated,boundary,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,789,50,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,3100.0,47800.0,47800.0,True,100.0,99.84412789344788,100000.0,K,init_to_end,0.0,100000.0,0.0025977239827625455,0.49421039864729926,0.949411928653717,0.0,99.7874526977539,0.949411928653717,99.84413146972656,0.010311690159142017,0.0002009335730690509
fede_addition_da2816f5b744,A,federated,boundary,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,789,50,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,3100.0,47800.0,47800.0,True,100.0,99.84412789344788,100000.0,K,fed_to_twin,100000.0,100000.0,0.009540102000755724,90.96414358577601,99.84413146972656,0.0,100.0,99.84413146972656,100.0,0.0002009335730690509,8.821647497825325e-06
fede_addition_dacc84fb983d,B,federated,aggregation_alpha2,fl,modular,transformer,adamw,ce,0.4,1000,128,1.0,0.001,42,2,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,500.0,2000.0,2000.0,True,100.0,99.99999403953552,100000.0,K,init_to_end,0.0,100000.0,2.204784252150487,0.9286267973473818,0.991908073425293,0.0,6.61707067489624,0.991908073425293,99.99999237060547,4.748482704162598,2.3526676784513256e-07
fede_addition_dacc84fb983d,B,federated,aggregation_alpha2,fl,modular,transformer,adamw,ce,0.4,1000,128,1.0,0.001,42,2,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,500.0,2000.0,2000.0,True,100.0,99.99999403953552,100000.0,K,fed_to_twin,100000.0,100000.0,4.529359689481431,209831.5374957783,2.793004274368286,0.5,2.793004274368286,99.99999237060547,99.99999237060547,2.3526676784513256e-07,4.293612437322736e-05
fede_addition_dde09c3dd131,B,federated,setup_k_ladder,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,123,5,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,800.0,44500.0,44500.0,True,100.0,100.0,100000.0,K,init_to_end,0.0,100000.0,26.730771255493163,11.27428388470075,0.7942723035812378,0.0,2.1031434535980225,0.7942723035812378,100.0,4.741901397705078,0.0
fede_addition_dde09c3dd131,B,federated,setup_k_ladder,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,123,5,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,800.0,44500.0,44500.0,True,100.0,100.0,100000.0,K,fed_to_twin,100000.0,100000.0,5.591572477098088,7241.510625500026,3.322519302368164,0.5,3.322519302368164,100.0,99.93287658691406,0.0,0.0015443110605701804
fede_addition_de7b3050c158,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,20,5,1.0,dirichlet,10.0,fedavg,1.0,0.0,20000,10000,95.0,3000.0,27300.0,27300.0,True,100.0,100.0,100000.0,dirichlet,memo_to_end,5000.0,100000.0,0.00394473206188195,1.256734794445175,0.2550658881664276,0.0,94.77115631103516,0.2550658881664276,100.0,0.006267203483730555,1.0544342330831569e-05
fede_addition_de7b3050c158,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,20,5,1.0,dirichlet,10.0,fedavg,1.0,0.0,20000,10000,95.0,3000.0,27300.0,27300.0,True,100.0,100.0,100000.0,dirichlet,init_to_end,0.0,100000.0,0.002685302532700007,0.5202925593042688,0.906900942325592,0.0,100.0,0.906900942325592,100.0,0.010311734862625599,1.0544342330831569e-05
fede_addition_de7b3050c158,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,20,5,1.0,dirichlet,10.0,fedavg,1.0,0.0,20000,10000,95.0,3000.0,27300.0,27300.0,True,100.0,100.0,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,0.004302426400954573,455.6214072532867,100.0,0.0,100.0,100.0,100.0,1.0544342330831569e-05,8.341628927155398e-06
fede_addition_dea649a994f7,B,federated,local_epochs,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,42,10,25,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,95.0,6200.0,51000.0,51000.0,True,100.0,100.0,200000.0,E,init_to_end,0.0,200000.0,3.6913717603592824,1.554990932657716,0.8837677240371704,0.2,1.745161771774292,0.9844501614570618,100.0,4.747772693634033,2.0448828408348163e-08
fede_addition_dea649a994f7,B,federated,local_epochs,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,42,10,25,1.0,iid,0.5,fedavg,1.0,0.0,8000,10000,95.0,6200.0,51000.0,51000.0,True,100.0,100.0,200000.0,E,fed_to_twin,200000.0,200000.0,5.885134548941921,46428510.07565092,2.5170602798461914,0.5,2.5170602798461914,100.0,100.0,2.0448828408348163e-08,2.3306499485897803e-07
fede_addition_e06f51df030a,A',federated,aggregation,fl,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,300.0,25500.0,25500.0,True,100.0,100.0,100000.0,K,init_to_end,0.0,100000.0,0.0026928072678856557,0.5063697544473881,0.86344313621521,0.0,100.0,0.86344313621521,100.0,0.010307583957910538,0.000328151072608307
fede_addition_e06f51df030a,A',federated,aggregation,fl,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,456,5,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,300.0,25500.0,25500.0,True,100.0,100.0,100000.0,K,fed_to_twin,100000.0,100000.0,0.009336918631333901,56.32935567335825,96.54622650146484,0.5,96.54622650146484,100.0,100.0,0.000328151072608307,3.360570644872496e-06
fede_addition_e079ce0d2183,B,federated,k_collapse_budget,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,42,30,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,6500.0,inf,inf,False,100.0,3.266584873199463,100000.0,K,memo_to_end,10000.0,100000.0,36.46342881140008,928687.7769530674,0.1789909452199936,0.0,1.1186933517456055,0.1789909452199936,3.266584873199463,6.548938108608127e-05,1.3037395547144115e-05
fede_addition_e079ce0d2183,B,federated,k_collapse_budget,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,42,30,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,6500.0,inf,inf,False,100.0,3.266584873199463,100000.0,K,init_to_end,0.0,100000.0,17.544936145248357,7.390786837991382,0.8054592609405518,0.30000000000000004,1.1858150959014893,0.9844501614570618,3.266584873199463,4.747772693634033,1.3037395547144115e-05
fede_addition_e079ce0d2183,B,federated,k_collapse_budget,,modular,transformer,adamw,ce,0.3,1000,128,0.1,0.001,42,30,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,6500.0,inf,inf,False,100.0,3.266584873199463,100000.0,K,fed_to_twin,100000.0,100000.0,7.6059022636822196,69964.09907847398,1.465488314628601,0.4,1.5549838542938232,3.266584873199463,99.32878875732422,1.3037395547144115e-05,0.00020438560750335455
fede_addition_e0d5064eab5c,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,20,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3000.0,inf,inf,False,99.91496205329895,1.0911152698099613,100000.0,dirichlet,memo_to_end,5000.0,100000.0,,,1.0911152362823486,0.0,1.0911152362823486,1.0911152362823486,1.0911152362823486,,
fede_addition_e0d5064eab5c,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,20,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3000.0,inf,inf,False,99.91496205329895,1.0911152698099613,100000.0,dirichlet,init_to_end,0.0,100000.0,,,1.0911152362823486,0.0,1.0911152362823486,1.0911152362823486,1.0911152362823486,,
fede_addition_e0d5064eab5c,A,federated,size_control,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,20,5,1.0,dirichlet_sizes,0.01,fedavg,1.0,0.0,20000,10000,95.0,3000.0,inf,inf,False,99.91496205329895,1.0911152698099613,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,,,1.0911152362823486,0.0,1.0911152362823486,1.0911152362823486,1.0911152362823486,,
fede_addition_e125b68f0203,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,10.0,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,dirichlet,memo_to_end,5000.0,50000.0,0.0029410305487544974,0.835483729153743,0.3036283552646637,0.0,99.43828582763672,0.3036283552646637,100.0,0.007006362546235323,3.3943437301786616e-05
fede_addition_e125b68f0203,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,10.0,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,dirichlet,init_to_end,0.0,50000.0,0.0026090448765899053,0.504369234128434,0.9412479400634766,0.0,100.0,0.9412479400634766,100.0,0.01031182985752821,3.3943437301786616e-05
fede_addition_e125b68f0203,A,federated,dirichlet_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,10,5,1.0,dirichlet,10.0,fedavg,1.0,0.0,10000,10000,95.0,3700.0,12900.0,12900.0,True,100.0,100.0,50000.0,dirichlet,fed_to_twin,50000.0,50000.0,0.0003977152009611018,12.443741484441784,100.0,0.0,100.0,100.0,100.0,3.3943437301786616e-05,2.997868796228431e-05
fede_addition_e14f10d9fc99,A,federated,participation,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,50,5,0.4,iid,0.5,fedavg,1.0,0.0,50000,10000,95.0,1239.9553571428573,15679.912840137777,15679.912840137777,True,100.0,99.98583197593689,100000.14880959022,f,init_to_end,0.0,100000.14880959022,0.002713760136975907,0.5259380760746493,0.906900942325592,0.0,99.90081024169922,0.906900942325592,99.98583221435547,0.010311734862625599,7.959642971400172e-06
fede_addition_e14f10d9fc99,A,federated,participation,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,42,50,5,0.4,iid,0.5,fedavg,1.0,0.0,50000,10000,95.0,1239.9553571428573,15679.912840137777,15679.912840137777,True,100.0,99.98583197593689,100000.14880959022,f,fed_to_twin,100000.14880959022,100000.0,0.009169937410661078,1125.0579056317208,99.95748901367188,0.4,99.97166442871094,99.98583221435547,100.0,7.959642971400172e-06,8.341628927155398e-06
fede_addition_e25d90bf19ef,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,20,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3600.0,13200.0,13200.0,True,100.0,100.0,50000.0,K,memo_to_end,5000.0,50000.0,0.0029920939159637783,0.8506571159739645,0.273265540599823,0.0,99.24092864990234,0.273265540599823,100.0,0.006998609285801649,3.617326001403853e-05
fede_addition_e25d90bf19ef,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,20,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3600.0,13200.0,13200.0,True,100.0,100.0,50000.0,K,init_to_end,0.0,50000.0,0.002619066185434349,0.5061974094295408,0.9412479400634766,0.0,100.0,0.9412479400634766,100.0,0.01031182985752821,3.617326001403853e-05
fede_addition_e25d90bf19ef,A,federated,aggregation,fl,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,42,20,5,1.0,iid,0.5,fedavg,1.0,0.0,10000,10000,95.0,3600.0,13200.0,13200.0,True,100.0,100.0,50000.0,K,fed_to_twin,50000.0,50000.0,0.0008555579170206329,25.86644666387919,100.0,0.0,100.0,100.0,100.0,3.617326001403853e-05,2.997868796228431e-05
fede_addition_e2f4df975eb2,A',federated,aggregation,fl,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,123,10,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,800.0,31600.0,31600.0,True,100.0,100.0,100000.0,K,init_to_end,0.0,100000.0,0.002664421498775482,0.4969890038455879,0.9431456327438354,0.0,100.0,0.9431456327438354,100.0,0.010312463156878948,0.0004097921773791313
fede_addition_e2f4df975eb2,A',federated,aggregation,fl,modular,groknet,adamw,mse,0.2,1000,256,0.1,0.001,123,10,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,800.0,31600.0,31600.0,True,100.0,100.0,100000.0,K,fed_to_twin,100000.0,100000.0,0.009013662556640156,43.70926275133714,97.03772735595703,0.5,97.03772735595703,100.0,100.0,0.0004097921773791313,2.6450036330061266e-06
fede_addition_e2f680a3ef87,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,123,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,1900.0779588944006,6700.09390503189,6700.09390503189,True,100.0,100.0,50000.01417434443,f,init_to_end,0.0,50000.01417434443,0.002677780987687584,0.5190089470830422,0.9108850955963135,0.0,99.98481750488281,0.9108850955963135,100.0,0.010312764905393124,6.059086899767863e-06
fede_addition_e2f680a3ef87,A,federated,participation_setups,,modular,groknet,gd,mse,0.3,1000,256,0.0,50.0,123,20,5,0.5,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,1900.0779588944006,6700.09390503189,6700.09390503189,True,100.0,100.0,50000.01417434443,f,fed_to_twin,50000.01417434443,50000.0,0.0019021155683276447,108.3213413207055,100.0,0.0,100.0,100.0,100.0,6.059086899767863e-06,2.9060780434519984e-05
fede_addition_e30a92766b18,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,97.66156077384949,1.0060932487249374,100000.0,dirichlet,init_to_end,0.0,100000.0,,,1.0060932636260986,0.0,1.0060932636260986,1.0060932636260986,1.0060932636260986,,
fede_addition_e30a92766b18,A,federated,dirichlet_band,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,123,50,5,1.0,dirichlet,0.01,fedavg,1.0,0.0,20000,10000,95.0,inf,inf,inf,False,97.66156077384949,1.0060932487249374,100000.0,dirichlet,fed_to_twin,100000.0,100000.0,,,1.0060932636260986,0.0,1.0060932636260986,1.0060932636260986,1.0060932636260986,,
fede_addition_e437ea6c9774,A,federated,boundary,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,456,20,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,3100.0,33100.0,33100.0,True,100.0,100.0,100000.0,K,memo_to_end,5000.0,100000.0,0.00437887914449675,1.3884819643219939,0.2125549167394638,0.0,87.57262420654297,0.2125549167394638,100.0,0.006272958591580391,3.447536437306553e-05
fede_addition_e437ea6c9774,A,federated,boundary,,modular,groknet,gd,mse,0.25,1000,256,0.0,50.0,456,20,5,1.0,iid,0.5,fedavg,1.0,0.0,20000,10000,95.0,3100.0,33100.0,33100.0,True,100.0,100.0,100000.0,K,init_to_end,0.0,100000.0,0.002722885966068134,0.5265536741383688,0.906900942325592,0.0,99.95748901367188,0.906900942325592,100.0,0.010307816788554192,3.447536437306553e-05
