id,setup,mode,group,arm,dataset,model,optimizer,loss,alpha,n_train,hidden_width,weight_decay,lr,seed,num_clients,local_epochs,fraction_train,partition,dirichlet_alpha,strategy,server_lr,proximal_mu,num_rounds,epochs,grok_threshold,t_memo,t_first_cross,t_grok,grokked,peak_train_acc,final_acc,steps_run,axis,path,step_a,step_b,lambda,loss_tr,acc_tr,loss_te,acc_te
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.30000000000000004,1.7159970998764038,93.58025360107422,3.953202962875366,12.310606956481934
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.4,1.93418288230896,87.77777862548828,3.5977041721343994,21.931819915771484
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.5,1.6208198070526123,92.94754028320312,2.9523003101348877,45.88383865356445
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.6000000000000001,0.8824697732925415,99.4907455444336,2.012845516204834,78.34596252441406
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.7000000000000001,0.21259641647338867,100.0,0.979521632194519,96.3888931274414
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.8,0.015593547374010086,100.0,0.28971630334854126,99.53282928466797
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,0.9,0.00044767168583348393,100.0,0.05853373184800148,99.91162109375
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,memo_to_end,500.0,40000.0,1.0,7.117851964721922e-06,100.0,0.013277445919811726,99.94949340820312
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,init_to_end,0.0,40000.0,0.0,4.78748893737793,0.8333333730697632,4.787505626678467,0.6818182468414307
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,init_to_end,0.0,40000.0,0.1,4.767654895782471,31.46605110168457,4.772452354431152,17.323232650756836
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,init_to_end,0.0,40000.0,0.2,4.633787631988525,99.53704071044922,4.673297882080078,83.19444274902344
cent_05763dcd6cbf,D,centralized,d_internals,,s5,groknet,adamw,ce,0.45,1000,256,1.0,0.001,42,,,,,,,,,,40000,85.0,275,9950,9950,True,100.0,99.94949698448181,40000.0,centralised,init_to_end,0.0,40000.0,0.30000000000000004,4.277365684509277,100.0,4.410305023193359,98.52273559570312
